"University of California Statewide Integrated Pest Management Program"
"How to Manage Pests: California Weather Data"
"Retrieve data in comma delimited data file format"
" "
"Weather database request:  "
" "
"Time Period: January 1, 1981 to December 31, 2021, retrieved on December 14, 2021"
" (14957 days actual, 18 days 'forecast')"
" "
"To save this text, you can:"
"Select SAVE AS and TEXT from the top menu of your browser, or"
"copy and paste the data to a new document in a word processor"
"and save it as text."
" "
"Note: Only 77% of requested data were available from station DAVIS.T.    See Retrieval Table."
" "
"                     Retrieval Table"
"                     Stations used to fill in missing data"
" "
"                     Data Values  Data Values  Data Values  Data Values  Data Values"
"                        from         from         from         from        Missing"
"Variable             Station      Backup 1     Backup 2     Averages"
"Precipitation        13802           42          943          188            0        "
"                     DAVIS.T      DAVIS.C      DAVIS.A      DAVIS.C      "
"Air Temps, max/min   13584          112         1096          183            0        "
"                     DAVIS.T      DAVIS.C      DAVIS.A      DAVIS.C      "
"Air Temps, observed  12631            0            0            0         2344        "
"                     DAVIS.T      none         none         none         "
"Soil Temps, max/min  13225           88            0         1662            0        "
"                     DAVIS.T      DAVIS.C      none         DAVIS.C      "
"Solar Radiation       1298        12789          148          740            0        "
"                     DAVIS.T      DAVIS.A      ZAMORA.A     DAVIS.A      "
"Wind Speed & Dir     13119            0            0            0         1856        "
"                     DAVIS.T      none         none         none         "
"Weather Condition    13428            0            0            0         1547        "
"                     DAVIS.T      none         none         none         "
"Pan Evaporation      13305            0            0         1670            0        "
"                     DAVIS.T      none         none         DAVIS.C      "
"Bulb Temps            9795            0            0            0         5180        "
"                     DAVIS.T      none         none         none         "
" "
"Variable   Description                   Units"
"   1       Database name                 "
"   2       Date: year,month,day          yyyymmdd"
"   3       Observation time              hhmm"
"   4       Precipitation, amount         Millimeters"
"   5       Precipitation, type           (coded)"
"   6       Air temperature, maximum      Celsius"
"   7       Air temperature, minimum      Celsius"
"   8       Air temperature, observed     Celsius"
"   9       Weather conditions            (coded)"
"  10       Wind, direction               N,NE,E,SE,S,SW,W,NW, 0=calm"
"  11       Wind, speed                   Meters per second"
"  12       Bulb temperature, wet         Celsius"
"  13       Bulb temperature, dry         Celsius"
"  14       Soil temperature, maximum     Celsius"
"  15       Soil temperature, minimum     Celsius"
"  16       Pan evaporation               Millimeters"
"  17       Solar radiation               Watts per sq. meters"
"  18       Reference evapotranspiration  Millimeters"
"  19       Relative humidity, minimum    Percent"
"  20       Relative humidity, maximum    Percent"
" "
"Station","Date","Time","Precip","type","Air max","min","obs","Wx","Wind dir","speed","Bulb wet","dry","Soil max","min","Evap","Solar","ETo","RH max","min"
DAVIS.T,19840930,803,0.000,,24.4,13.3,18.9,PC,SW,4,298.9,348.9,25.6,25.0,8.883,204,,,
DAVIS.T,19841001,801,2.031,R,25.6,11.1,,C,NW,1,282.2,315.6,25.6,23.3,6.345,172,,,
DAVIS.T,19841002,751,0.000,,27.8,9.4,13.9,HZ,N,1,276.7,298.9,26.1,23.3,5.838,189,,,
DAVIS.T,19841003,803,0.000,,24.4,10.0,14.4,PC,NW,2,287.8,304.4,25.6,23.3,7.107,191,,,
DAVIS.T,19841004,800,0.000,,25.6,10.6,16.1,PC,NW,3,298.9,321.1,25.6,23.3,5.584,181,,,
DAVIS.T,19841005,821,0.000,,27.8,12.8,18.3,PC,0,0,310.0,343.3,26.1,22.8,3.553,182,,,
DAVIS.T,19841006,804,0.000,,29.4,11.7,18.3,PC,0,0,315.6,343.3,26.7,23.3,5.584,202,,,
DAVIS.T,19841007,748,0.000,,30.6,12.2,18.3,C,NW,2,315.6,343.3,26.7,24.4,5.584,194,,,
DAVIS.T,19841008,750,0.000,,29.4,11.7,17.2,C,SW,4,304.4,332.2,26.7,23.9,6.853,189,,,
DAVIS.T,19841009,826,0.000,,27.2,7.8,17.8,PC,NW,3,287.8,337.8,25.6,23.9,6.345,201,,,
DAVIS.T,19841010,749,0.000,,24.4,8.9,16.1,PC,S,3,287.8,321.1,24.4,22.8,7.360,160,,,
DAVIS.T,19841011,754,14.72,R,21.1,12.2,13.9,PC,0,0,287.8,298.9,22.2,20.6,6.853,167,,,
DAVIS.T,19841012,808,0.000,,23.3,8.9,14.4,PC,0,0,282.2,304.4,22.8,20.0,4.061,153,,,
DAVIS.T,19841013,747,0.000,,23.9,13.3,19.4,PC,SW,2,337.8,354.4,22.8,20.0,4.315,133,,,
DAVIS.T,19841014,804,0.000,,22.8,4.4,15.0,C,NW,9,248.9,310.0,21.7,20.0,10.15,160,,,
DAVIS.T,19841015,805,0.000,,19.4,3.9,12.8,C,NW,13,232.2,287.8,20.0,18.9,13.70,181,,,
DAVIS.T,19841016,739,0.254,DZ,10.6,7.8,8.9,R,S,3,232.2,248.9,18.9,18.9,13.95,185,,,
DAVIS.T,19841017,814,10.91,R,16.1,2.2,7.8,C,SE,1,226.7,237.8,16.7,14.4,1.269,30,,,
DAVIS.T,19841018,813,0.000,,14.4,4.4,10.0,PC,NW,4,237.8,260.0,16.7,14.4,2.284,174,,,
DAVIS.T,19841019,810,1.777,DZ,17.8,5.6,11.1,CY,N,4,260.0,271.1,17.8,15.0,1.269,150,,,
DAVIS.T,19841020,844,0.000,,20.6,7.2,13.9,C,NW,3,265.6,298.9,17.8,15.0,2.792,150,,,
DAVIS.T,19841021,705,0.000,,17.8,8.3,10.0,PC,NW,0,237.8,260.0,16.7,15.6,4.822,92,,,
DAVIS.T,19841022,822,0.000,,21.1,5.0,11.1,PC,N,1,254.4,271.1,17.2,15.0,3.807,158,,,
DAVIS.T,19841023,810,0.000,,24.4,6.7,15.0,PC,N,6,271.1,310.0,17.8,14.4,4.569,174,,,
DAVIS.T,19841024,812,0.000,,27.2,8.3,13.9,PC,N,3,260.0,298.9,19.4,15.6,10.40,154,,,
DAVIS.T,19841025,752,0.000,,26.1,11.1,17.2,C,N,4,270.0,331.1,20.0,16.7,10.91,159,,,
DAVIS.T,19841026,816,1.015,DZ,23.3,12.8,13.9,CY,S,5,293.3,300.6,19.4,17.8,7.868,102,,,
DAVIS.T,19841027,800,0.254,,18.9,6.7,11.1,C,SE,2,221.1,271.1,17.8,16.7,7.614,161,,,
DAVIS.T,19841028,800,0.000,,18.3,5.0,7.8,PC,NW,0,221.1,237.8,16.7,15.6,5.838,74,,,
DAVIS.T,19841029,822,0.000,,18.9,7.2,13.3,PC,SE,4,287.2,291.1,16.7,15.6,7.107,64,,,
DAVIS.T,19841030,805,0.000,,18.9,4.4,10.6,PC,SW,0,255.6,263.3,17.8,15.6,2.284,113,,,
DAVIS.T,19841031,813,0.000,,13.9,7.2,12.2,C,N,7,233.3,284.4,16.7,15.6,2.284,105,,,
DAVIS.T,19841101,830,0.000,,20.0,0.6,7.8,C,S,1,213.3,240.6,16.7,13.9,6.091,153,,,
DAVIS.T,19841102,808,0.000,,18.9,0.6,15.0,CY,S,7,269.4,308.9,18.3,13.9,8.122,152,,,
DAVIS.T,19841103,810,0.254,DZ,20.6,9.4,13.3,C,N,1,267.2,291.1,17.2,15.6,5.076,155,,,
DAVIS.T,19841104,800,0.000,,21.7,6.7,12.8,PC,N,6,248.9,287.8,16.7,15.0,6.091,144,,,
DAVIS.T,19841105,820,0.000,,18.9,5.0,8.9,PC,NW,3,221.7,247.2,16.7,15.0,6.599,144,,,
DAVIS.T,19841106,845,5.330,DZ,16.7,5.0,13.3,PC,SE,6,282.2,291.1,16.7,14.4,3.046,88,,,
DAVIS.T,19841107,819,0.508,DZ,14.4,3.9,7.2,PC,N,1,232.2,234.4,14.4,14.4,1.777,62,,,
DAVIS.T,19841108,807,22.33,R,15.6,7.2,12.8,PC,S,4,270.0,285.0,13.3,11.7,0.761,67,,,
DAVIS.T,19841109,830,2.031,R,16.7,3.9,8.3,C,SE,3,231.7,242.2,12.2,11.1,2.031,92,,,
DAVIS.T,19841110,800,5.584,R,12.8,3.9,9.4,CY,SE,3,254.4,254.4,12.2,12.2,0.508,127,,,
DAVIS.T,19841111,900,17.76,R,14.4,9.4,12.2,CY,W,2,276.7,285.0,12.2,11.1,0.508,58,,,
DAVIS.T,19841112,812,0.508,DZ,12.8,7.8,11.7,CY,S,1,271.1,276.7,13.3,11.1,0.508,21,,,
DAVIS.T,19841113,817,20.55,R,16.7,10.0,11.7,PC,S,5,262.2,275.6,13.3,12.2,2.031,107,,,
DAVIS.T,19841114,828,0.000,,13.9,5.0,8.9,PC,N,6,237.8,246.7,11.7,11.1,1.777,83,,,
DAVIS.T,19841115,826,0.000,,11.1,6.1,8.3,CY,NE,1,236.1,242.2,11.1,10.6,1.269,22,,,
DAVIS.T,19841116,828,29.94,R,13.9,7.8,11.1,R,SE,4,264.4,269.4,11.1,10.6,1.269,20,,,
DAVIS.T,19841117,810,0.761,DZ,13.3,4.4,8.3,PC,SE,1,235.0,241.7,11.1,10.0,0.508,42,,,
DAVIS.T,19841118,806,4.315,DZ,13.3,7.8,9.4,F,SE,1,254.4,254.4,11.7,10.0,1.015,66,,,
DAVIS.T,19841119,741,0.000,,14.4,4.4,6.7,PC,0,0,215.6,226.7,12.2,10.6,1.269,120,,,
DAVIS.T,19841120,756,0.254,DZ,10.6,5.6,8.3,F+,S,3,242.2,244.4,11.1,10.6,6.345,18,,,
DAVIS.T,19841121,832,10.15,R,13.9,5.6,7.8,PC,N,3,225.6,239.4,11.1,10.0,5.838,111,,,
DAVIS.T,19841122,838,0.254,DZ,15.0,3.3,10.6,C,NW,7,236.7,265.0,10.6,8.9,4.061,105,,,
DAVIS.T,19841123,826,0.000,,10.6,2.8,6.7,F+,N,2,226.1,228.3,10.6,8.9,2.284,112,,,
DAVIS.T,19841124,824,14.97,R,15.0,6.7,10.6,PC,S,6,258.3,265.0,11.1,9.4,1.523,80,,,
DAVIS.T,19841125,742,0.254,R,12.8,1.1,2.8,PC,SE,3,186.7,188.3,9.4,8.3,2.031,121,,,
DAVIS.T,19841126,813,0.254,R,9.4,1.1,4.4,PC,NW,4,193.3,202.8,9.4,7.8,1.523,92,,,
DAVIS.T,19841127,829,0.000,,12.2,4.4,9.4,CY,SE,6,232.8,252.8,10.0,7.8,1.777,12,,,
DAVIS.T,19841128,814,27.91,R,15.0,9.4,10.6,R,SE,5,258.3,265.6,10.6,9.4,4.569,127,,,
DAVIS.T,19841129,810,0.508,DZ,11.1,2.8,5.0,PC,,,200.0,211.1,9.4,8.3,1.777,78,,,
DAVIS.T,19841130,754,0.254,DZ,14.4,1.7,3.3,F,NE,0,191.7,195.0,10.6,8.3,1.015,102,,,
DAVIS.T,19841201,930,0.000,,13.3,2.8,8.9,PC,N,4,226.7,248.9,10.6,8.3,1.269,103,,,
DAVIS.T,19841202,700,0.000,,9.4,5.0,6.1,F+,0,0,221.1,221.1,9.4,8.9,1.015,23,,,
DAVIS.T,19841203,824,12.18,R,11.7,5.6,7.2,CY,W,5,225.6,231.1,10.0,8.9,0.761,24,,,
DAVIS.T,19841204,810,0.508,DZ,8.9,1.7,3.9,F,NE,1,195.6,200.6,9.4,8.3,1.269,44,,,
DAVIS.T,19841205,805,0.254,DZ,14.4,3.9,,CY,NW,7,243.3,251.7,10.0,8.3,1.015,84,,,
DAVIS.T,19841206,823,0.000,,16.1,6.1,10.0,PC,NW,4,233.9,260.0,10.0,8.9,1.777,91,,,
DAVIS.T,19841207,825,0.000,,15.6,1.7,5.0,C,W,0,205.6,212.2,10.0,8.9,2.284,112,,,
DAVIS.T,19841208,834,0.000,,13.9,2.2,5.0,F+,N,1,207.8,211.1,10.0,8.9,1.269,110,,,
DAVIS.T,19841209,835,0.000,,13.3,4.4,10.0,CY,N,3,248.3,257.8,11.1,8.3,0.761,77,,,
DAVIS.T,19841210,830,10.15,,15.0,9.4,10.6,CY,S,2,258.3,264.4,11.7,9.4,1.015,62,,,
DAVIS.T,19841211,820,0.254,,10.6,6.1,7.8,PC,S,1,233.3,236.7,11.1,10.6,1.523,103,,,
DAVIS.T,19841212,820,0.000,,13.3,7.2,,,,,,,11.1,10.0,1.777,110,,,
DAVIS.T,19841213,809,0.000,,12.2,4.4,6.7,C,NW,9,197.8,227.8,9.4,8.9,2.538,114,,,
DAVIS.T,19841214,740,0.000,,11.7,5.6,6.7,,NW,9,188.9,223.9,9.4,8.9,6.853,113,,,
DAVIS.T,19841215,845,1.015,,10.0,2.8,6.1,R,SE,7,215.6,221.1,8.3,8.3,3.046,32,,,
DAVIS.T,19841216,835,3.553,R,8.9,-0.6,10.0,PC,SE,1,165.6,176.7,7.2,6.7,0.000,113,,,
DAVIS.T,19841217,818,0.000,,8.9,-1.7,1.1,C,0,0,165.6,171.1,7.8,6.1,0.761,111,,,
DAVIS.T,19841218,835,0.000,,6.1,-0.6,2.2,CY,0,0,161.7,182.2,6.1,6.1,1.269,23,,,
DAVIS.T,19841219,830,3.553,IP,10.0,1.7,3.9,PC,NW,6,182.8,201.7,6.7,5.6,0.254,99,,,
DAVIS.T,19841220,837,0.254,,11.7,-0.6,1.7,PC,E,1,170.0,178.9,6.7,5.0,2.284,93,,,
DAVIS.T,19841221,850,0.000,,10.6,1.1,3.9,CY,N,1,191.7,200.0,7.8,5.0,1.015,62,,,
DAVIS.T,19841222,758,0.000,,11.1,-2.2,0.0,HZ,N,2,153.3,158.3,7.2,6.1,0.508,67,,,
DAVIS.T,19841223,800,0.254,DZ,4.4,-2.2,-0.6,F+,0,0,147.2,151.7,6.1,5.6,0.761,77,,,
DAVIS.T,19841224,825,0.508,DZ,5.6,-1.1,3.3,F+,NW,1,187.8,193.3,6.7,5.6,0.508,63,,,
DAVIS.T,19841225,715,0.000,,3.9,1.7,2.8,F,0,0,176.7,187.8,6.7,6.1,0.254,25,,,
DAVIS.T,19841226,830,0.000,,7.2,1.7,3.3,CY,NW,5,187.8,193.3,6.7,6.7,0.761,37,,,
DAVIS.T,19841227,800,0.254,DZ,11.7,-0.6,-0.6,PC,0,0,148.9,154.4,6.7,5.0,0.508,107,,,
DAVIS.T,19841228,845,0.254,DZ,6.7,-1.1,3.3,F+,NW,2,191.7,195.0,6.7,5.0,1.015,23,,,
DAVIS.T,19841229,815,0.254,,6.1,2.8,5.6,F,NW,1,206.7,212.8,6.7,5.0,0.761,21,,,
DAVIS.T,19841230,828,0.000,,7.2,2.8,5.0,F,S,1,200.6,208.9,6.7,6.1,0.254,36,,,
DAVIS.T,19841231,838,0.254,DZ,8.9,-2.2,0.0,F+,NW,2,158.3,160.6,6.7,6.1,0.761,90,,,
DAVIS.T,19850101,905,0.508,DZ,10.0,-3.3,0.6,F,N,2,158.3,162.8,6.1,5.0,1.015,109,,,
DAVIS.T,19850102,806,0.000,,11.7,-2.8,-0.6,F,N,0,150.0,153.3,6.1,4.4,0.508,106,,,
DAVIS.T,19850103,808,0.000,,13.3,-2.2,-0.6,F+,S,0,151.1,153.3,6.7,4.4,0.761,103,,,
DAVIS.T,19850104,746,0.000,,12.8,-2.8,-0.6,F+,NW,0,154.4,155.6,6.7,4.4,0.761,82,,,
DAVIS.T,19850105,806,0.508,DZ,7.8,-0.6,3.3,F,N,0,187.8,192.2,6.7,5.6,1.015,37,,,
DAVIS.T,19850106,742,0.000,,10.6,2.2,5.6,F,NW,1,208.9,214.4,7.2,5.6,0.254,34,,,
DAVIS.T,19850107,808,6.091,W,8.9,5.0,7.8,DZ,S,1,235.0,239.4,7.8,5.6,0.254,23,,,
DAVIS.T,19850108,806,7.614,W,12.8,3.3,5.0,DZ,N,1,204.4,208.9,8.9,7.2,0.254,105,,,
DAVIS.T,19850109,758,1.015,W,9.4,4.4,7.2,CY,E,0,231.1,233.3,7.8,7.8,1.269,29,,,
DAVIS.T,19850110,814,4.569,R,12.8,-0.6,1.7,C,S,1,171.1,173.9,7.8,6.1,0.000,119,,,
DAVIS.T,19850111,750,0.254,DZ,8.9,1.1,2.8,F+,N,0,185.0,186.7,7.8,5.6,1.523,66,,,
DAVIS.T,19850112,838,0.000,,9.4,-1.1,0.0,F+,N,3,103.3,160.0,7.2,6.1,0.000,105,,,
DAVIS.T,19850113,900,0.000,,9.4,-2.8,-1.1,F+,NW,1,147.8,148.9,6.7,5.0,0.761,103,,,
DAVIS.T,19850114,800,0.508,DZ,4.4,-1.1,0.6,F+,NW,2,164.4,166.7,6.7,5.0,1.015,41,,,
DAVIS.T,19850115,800,0.000,,7.2,0.0,3.3,F,N,2,188.9,192.2,7.2,6.1,0.508,52,,,
DAVIS.T,19850116,847,0.000,,8.3,1.7,4.4,F,E,2,196.7,201.7,6.7,6.1,0.508,105,,,
DAVIS.T,19850117,801,0.000,,7.2,-2.2,0.0,F+,S,1,154.4,157.8,6.7,5.0,0.761,71,,,
DAVIS.T,19850118,843,0.254,DZ,6.1,-0.6,3.3,F,N,1,187.8,192.2,7.2,5.0,0.508,44,,,
DAVIS.T,19850119,847,0.000,,5.6,2.2,3.3,F,N,1,188.9,190.0,6.7,6.1,0.254,35,,,
DAVIS.T,19850120,838,0.000,,4.4,2.2,3.3,CY,N,3,190.0,192.2,6.1,6.1,0.254,21,,,
DAVIS.T,19850121,846,0.000,,5.0,2.8,3.9,CY,N,3,193.3,196.7,7.8,5.6,0.254,24,,,
DAVIS.T,19850122,859,0.000,,6.7,3.3,4.4,CY,N,1,193.3,203.3,7.2,6.1,0.000,43,,,
DAVIS.T,19850123,802,0.000,,6.7,2.2,5.0,CY,N,3,201.7,207.2,6.7,6.7,0.254,33,,,
DAVIS.T,19850124,801,0.000,,6.1,2.2,4.4,CY,N,2,197.8,204.4,6.1,5.6,0.761,30,,,
DAVIS.T,19850125,745,0.000,,7.2,3.9,5.0,F,N,2,203.3,208.9,6.7,5.6,0.508,26,,,
DAVIS.T,19850126,845,2.031,R,10.6,4.4,6.7,CY,NW,3,220.0,226.7,7.2,6.1,0.254,41,,,
DAVIS.T,19850127,850,0.254,DZ,11.7,-0.6,4.4,F,N,1,203.3,206.7,7.2,5.6,0.761,105,,,
DAVIS.T,19850128,826,1.777,R,10.0,3.9,6.7,CY,S,4,221.1,223.9,7.8,5.0,1.015,51,,,
DAVIS.T,19850129,759,0.761,R,10.6,0.6,3.3,F+,NW,2,191.1,192.2,7.8,6.7,0.761,92,,,
DAVIS.T,19850130,812,0.000,,12.2,0.0,4.4,C,NW,8,181.1,206.1,6.7,5.6,0.254,148,,,
DAVIS.T,19850131,754,0.000,,14.4,0.0,1.1,C,NW,3,153.3,171.1,7.2,5.0,4.569,148,,,
DAVIS.T,19850201,809,0.000,,11.7,-1.1,2.2,C,N,2,158.9,184.4,7.8,5.0,3.553,146,,,
DAVIS.T,19850202,830,1.015,R,11.1,-1.1,1.7,C,N,3,170.0,177.8,7.2,5.6,2.792,151,,,
DAVIS.T,19850203,810,0.000,,11.7,-1.1,1.1,PC,S,2,164.4,170.0,7.2,5.6,2.284,130,,,
DAVIS.T,19850204,745,0.000,,10.6,0.0,3.3,C,NW,6,177.8,193.3,7.8,5.6,1.015,130,,,
DAVIS.T,19850205,820,0.000,,11.1,-2.8,1.1,PC,SE,0,151.7,168.3,7.2,5.6,4.315,159,,,
DAVIS.T,19850206,800,0.000,,10.6,-2.8,-0.6,PC,NW,0,148.9,156.7,7.2,5.6,0.761,120,,,
DAVIS.T,19850207,815,2.792,R,9.4,-0.6,6.1,CY,S,6,215.6,221.1,7.8,5.6,1.269,32,,,
DAVIS.T,19850208,800,40.86,W,14.4,6.1,9.4,CY,S,3,253.3,254.4,10.0,6.7,2.031,121,,,
DAVIS.T,19850209,830,0.508,R,13.3,-0.6,6.7,C,S,2,210.0,226.7,8.9,7.2,2.792,148,,,
DAVIS.T,19850210,755,0.000,,12.8,-1.1,1.7,C,NW,3,170.0,176.7,8.3,6.7,1.777,145,,,
DAVIS.T,19850211,745,0.254,DZ,12.2,0.6,4.4,PC,N,1,197.8,203.3,8.3,6.1,2.031,164,,,
DAVIS.T,19850212,745,0.000,,16.7,3.9,6.7,PC,NW,3,215.6,225.6,10.0,5.6,1.015,148,,,
DAVIS.T,19850213,804,0.000,,18.3,3.9,7.2,C,N,3,226.7,232.2,10.6,7.8,2.538,147,,,
DAVIS.T,19850214,745,0.000,,19.4,3.3,4.4,HZ,N,2,201.1,203.3,10.6,8.3,2.284,168,,,
DAVIS.T,19850215,809,0.000,,20.0,3.3,7.2,C,N,2,225.6,230.0,11.7,8.3,1.777,154,,,
DAVIS.T,19850216,830,0.000,,22.2,3.9,10.6,C,N,1,253.3,263.3,12.2,8.9,2.284,166,,,
DAVIS.T,19850217,830,0.000,,18.9,5.6,9.4,C,N,3,240.0,252.2,12.2,9.4,2.792,168,,,
DAVIS.T,19850218,740,0.000,,20.6,4.4,6.1,C,N,2,207.2,223.3,12.8,10.0,4.569,158,,,
DAVIS.T,19850219,739,0.000,,17.8,1.7,5.0,C,NW,3,205.6,208.9,13.3,10.0,3.300,175,,,
DAVIS.T,19850220,740,0.000,,16.1,5.0,7.8,C,N,9,200.0,235.0,12.2,10.6,3.553,154,,,
DAVIS.T,19850221,810,0.000,,21.7,7.2,11.7,C,N,9,229.4,276.7,13.3,10.6,9.899,180,,,
DAVIS.T,19850222,741,0.000,,23.3,11.7,13.9,PC,NW,8,258.9,298.9,15.0,10.6,9.899,185,,,
DAVIS.T,19850223,830,0.000,,22.8,12.2,15.0,C,N,6,262.8,312.2,15.6,12.8,10.91,166,,,
DAVIS.T,19850224,832,0.000,,21.7,2.8,10.0,C,N,1,247.8,261.1,15.0,12.8,5.838,187,,,
DAVIS.T,19850225,830,0.000,,20.6,3.9,13.3,C,N,8,247.8,296.1,15.0,12.2,2.538,176,,,
DAVIS.T,19850226,827,0.000,,20.0,5.6,12.2,C,N,4,232.2,282.2,15.0,12.8,11.42,193,,,
DAVIS.T,19850227,830,0.000,,23.9,11.1,13.9,C,N,6,237.8,301.1,15.6,13.3,6.599,191,,,
DAVIS.T,19850228,747,0.000,,23.9,6.1,12.2,C,N,4,226.7,281.1,16.1,13.3,10.40,185,,,
DAVIS.T,19850301,828,0.000,,14.4,1.7,9.4,PC,SW,4,243.3,254.4,14.4,13.3,5.838,198,,,
DAVIS.T,19850302,825,0.000,,14.4,8.3,10.0,PC,NW,10,237.8,260.0,13.9,12.8,4.569,175,,,
DAVIS.T,19850303,830,0.000,,16.7,1.7,8.9,C,W,6,204.4,248.9,13.3,11.1,12.18,210,,,
DAVIS.T,19850304,745,0.254,R,14.4,5.0,7.8,PC,S,3,232.2,237.8,13.9,11.1,6.599,190,,,
DAVIS.T,19850305,810,0.000,,8.9,1.1,6.1,CY,NW,1,204.4,221.1,11.7,11.1,4.315,187,,,
DAVIS.T,19850306,830,12.69,R,10.0,1.7,6.1,PC,NW,3,215.6,221.1,10.0,7.2,0.761,105,,,
DAVIS.T,19850307,832,19.28,R,11.7,3.9,7.2,C,NW,4,221.1,232.2,10.0,7.2,1.523,170,,,
DAVIS.T,19850308,835,0.000,,14.4,0.6,5.6,C,NW,4,210.0,221.1,11.1,7.8,2.284,169,,,
DAVIS.T,19850309,845,0.000,,16.1,1.7,8.9,C,N,3,232.2,254.4,12.2,7.8,2.284,203,,,
DAVIS.T,19850310,845,9.645,R,13.3,8.9,11.1,CY,E,1,265.6,271.1,11.7,8.9,0.000,214,,,
DAVIS.T,19850311,807,3.300,R,17.2,4.4,7.2,F+,N,2,232.2,232.2,13.3,10.0,0.761,195,,,
DAVIS.T,19850312,809,0.000,,14.4,5.0,8.3,F+,0,0,237.8,243.3,13.3,10.0,3.046,127,,,
DAVIS.T,19850313,858,0.000,,18.3,2.2,7.8,F+,N,2,237.8,243.3,13.3,10.6,1.015,199,,,
DAVIS.T,19850314,745,0.000,,21.7,3.9,8.9,C,NW,2,232.2,248.9,14.4,10.0,2.538,229,,,
DAVIS.T,19850315,755,0.000,,20.6,2.8,7.2,F,W,2,221.1,232.2,15.0,11.1,4.822,227,,,
DAVIS.T,19850316,756,0.000,,17.2,2.8,7.2,F,W,1,226.7,232.2,15.0,11.7,3.553,212,,,
DAVIS.T,19850317,830,0.000,,15.6,5.0,11.1,CY,W,0,254.4,271.1,13.9,12.2,3.300,114,,,
DAVIS.T,19850318,800,3.553,R,16.1,7.2,8.9,CY,0,0,237.8,248.9,14.4,12.2,1.777,152,,,
DAVIS.T,19850319,808,0.000,,18.3,2.8,8.9,F+,0,0,248.9,248.9,15.6,12.2,1.523,144,,,
DAVIS.T,19850320,800,0.000,,17.8,5.6,8.3,CY,0,0,237.8,243.3,15.6,12.2,2.792,110,,,
DAVIS.T,19850321,750,0.000,,17.2,3.9,7.8,PC,NW,3,204.4,237.8,14.4,12.8,3.300,241,,,
DAVIS.T,19850322,800,0.000,,19.4,1.7,8.3,C,NW,2,215.6,243.3,15.0,12.2,7.107,240,,,
DAVIS.T,19850323,820,0.000,,20.0,2.8,12.2,C,SW,1,265.6,282.2,16.1,11.7,5.076,242,,,
DAVIS.T,19850324,815,0.000,,16.1,6.1,10.6,CY,SW,2,254.4,265.6,15.0,12.2,4.569,138,,,
DAVIS.T,19850325,825,0.000,,15.6,1.1,8.9,C,NE,2,204.4,248.9,14.4,12.2,3.553,132,,,
DAVIS.T,19850326,800,0.000,,11.1,1.1,5.6,CY,SW,3,203.3,215.6,12.2,12.2,4.569,254,,,
DAVIS.T,19850327,800,29.69,R,13.3,3.9,8.9,PC,S,3,237.8,248.9,10.6,8.3,7.360,45,,,
DAVIS.T,19850328,801,1.523,R,13.9,2.2,6.1,PC,0,0,204.4,221.1,11.7,8.9,0.000,131,,,
DAVIS.T,19850329,750,0.000,,16.7,2.8,8.9,C,NW,7,221.1,248.9,12.2,8.3,2.792,173,,,
DAVIS.T,19850330,815,0.000,,21.7,3.9,10.0,C,NE,1,232.2,260.0,14.4,9.4,6.599,271,,,
DAVIS.T,19850331,750,0.000,,25.6,7.2,12.2,C,N,3,260.0,282.2,16.7,10.6,3.807,254,,,
DAVIS.T,19850401,800,0.000,,27.2,6.7,13.9,C,0,0,282.2,298.9,18.9,12.2,7.614,262,,,
DAVIS.T,19850402,802,0.000,,29.4,7.8,15.6,HZ,NW,3,298.9,315.6,20.0,8.3,4.061,261,,,
DAVIS.T,19850403,816,0.000,,29.4,10.0,18.3,C,NW,4,315.6,343.3,21.1,16.1,5.584,267,,,
DAVIS.T,19850404,749,0.000,,28.3,12.8,20.0,PC,NW,10,293.3,360.0,21.1,17.2,9.899,266,,,
DAVIS.T,19850405,753,0.000,,28.9,10.6,17.8,PC,N,2,287.8,337.8,22.8,18.3,14.97,271,,,
DAVIS.T,19850406,750,0.000,,25.0,7.8,13.3,C,NW,1,287.8,293.3,22.2,18.3,6.345,268,,,
DAVIS.T,19850407,800,0.000,,25.0,6.1,12.2,C,N,2,265.6,282.2,21.1,18.3,6.091,260,,,
DAVIS.T,19850408,745,0.000,,28.9,8.3,15.0,PC,NW,3,293.3,310.0,21.1,17.8,5.076,274,,,
DAVIS.T,19850409,740,0.000,,25.6,7.2,13.9,C,W,4,287.8,298.9,23.3,17.8,5.584,277,,,
DAVIS.T,19850410,800,0.000,,23.3,6.7,12.8,PC,NW,1,265.6,287.8,21.7,19.4,7.107,241,,,
DAVIS.T,19850411,753,0.000,,23.9,7.2,15.0,C,W,3,287.8,310.0,22.2,18.9,4.569,232,,,
DAVIS.T,19850412,900,0.000,,30.6,7.8,18.9,C,N,3,298.9,348.9,22.8,17.8,5.584,287,,,
DAVIS.T,19850413,750,0.000,,32.2,8.9,16.7,C,0,0,298.9,326.7,24.4,18.9,7.868,287,,,
DAVIS.T,19850414,800,0.000,,31.7,11.1,20.0,C,0,0,326.7,360.0,25.6,20.0,6.599,283,,,
DAVIS.T,19850415,830,0.000,,21.1,13.3,13.9,PC,SW,6,271.1,298.9,23.9,21.1,9.137,280,,,
DAVIS.T,19850416,745,0.000,,20.0,8.9,13.3,PC,W,4,265.6,293.3,22.8,20.6,7.868,223,,,
